=== 1. PCA 분석 결과 (7개 주성분) ===
PC1,PC2,PC3,PC4,PC5,PC6,PC7
-261.0565171392487,-0.38241890239534404,0.6908060312664092,1.0075714770356035,-0.2072580045105435,-0.1508968817915357,-0.3085108208309314
-261.056397290933,-0.5603427034791195,-0.269293106244096,-0.9194266369368117,-0.5366784507433286,0.00758455003844687,-0.2400877658466525
-261.0563832645701,-1.1530176253205784,-1.4024820019437036,-0.8255165120191907,-0.41938347890340083,-0.21754810683487358,1.0638873187032822
-261.05589127249806,-1.9508366737489455,0.21085382634204533,0.6329941586502809,0.5880942231351853,-0.15540615055068474,-0.11337250397777235
-261.05689319328167,1.2590040703893193,1.617822672615961,-0.3391959688508516,1.4689777947339089,-0.6506736305183305,-0.33449742648692093
1499.7381771278003,1.9271935787383565,-0.43079659372051404,0.24711475977730388,0.12291552244240012,0.02732358807399984,-0.36801343857043534
-261.0567856699265,-0.06423716210135282,-0.7133424351603463,0.33181241876886225,0.14369806733466592,-1.1841363530843616,0.7565591877549163
1499.7385502055506,0.9416207077563554,-0.37237580219081284,0.9418896475800409,-0.18607166395887664,-0.22114358389349545,-0.2656071582390882
-261.0562735947341,-0.972432697243952,0.10696508174710596,0.3799723572256043,-0.008304298657558537,-0.5439161317859165,-0.38820484632960806
-261.0570572774807,0.7287902338725357,0.19505533714834267,1.985454207009216,-0.22430429487243875,0.07323206239952039,-0.28600389333015147
-261.0567270682234,-0.14228783252799587,-0.5615721697414211,0.3971513660678544,-0.18173893145638415,-0.45306837830084945,1.0853252705837062
-261.05671918316494,0.2617500973366205,0.31361710595990117,0.04847721156887344,-0.09383649521717057,-0.29522612992816155,-0.32589092275072623
-261.05674616846716,0.2464753907906098,0.08173570379000085,0.8595807459543746,-0.081893538685283,0.5873871766388731,-0.10073383316898887
-261.0566803007717,-0.11910699953071271,-0.3753637945743152,0.8272283153983708,0.12374013590734814,1.4157705208905618,0.12697088694065192
-261.0563832645701,-1.1530176253205784,-1.4024820019437036,-0.8255165120191907,-0.41938347890340083,-0.21754810683487358,1.0638873187032822
-261.056397290933,-0.5603427034791195,-0.269293106244096,-0.9194266369368117,-0.5366784507433286,0.00758455003844687,-0.2400877658466525
1499.7393874685786,-1.077659171412688,-0.05092467746854197,1.0935038769017638,0.6592274733620894,-0.3885727393766543,-0.3454306109125972
1499.7386437115704,1.5607996285552286,1.3544985462040107,0.10126791317370455,-1.4450586473714422,-1.2823222589552001,-0.4277368318027739
-261.05674985497694,0.12321669443832842,-0.24655046320343882,0.4310816284820333,1.1417011224677154,0.8112013067425721,-0.09316237888377533
1499.7385398896843,0.7465812782372874,-0.8592843632070051,0.8401598398433288,0.38619797710336834,-0.21260898206370318,-0.364819340249448
-261.05666589851944,0.47075772675142286,1.0339797234852013,-0.23875310267630415,-0.23804086992469567,0.32558215731258794,-0.1611037988568079
-261.056975394264,0.7848538391854579,0.714494224052521,0.7872027461396875,-0.11507067710662425,-0.7477169076098372,-0.46409139646774855
-261.05709618168976,0.5189437061123128,-1.3257027033126767,-0.3512594762675731,1.4390174183327098,0.7690825649202123,0.011202849796499737
-261.0575196255702,1.8464777855101628,-0.9180960221855006,-0.20018134383804703,-0.12121767887314204,0.05272805079108541,-0.31890490161300034
-261.05746846698366,1.2829439508603997,-1.7895389739884684,-0.1921696370566865,-0.5399106043847122,-0.14734813131550098,1.0318805132572646
1499.7389045115592,0.340062401298881,0.5364425280694874,1.0866704154778386,0.585080091142675,0.6232253169225698,0.14566099038822106
-261.0576001332468,1.8180549487662487,-0.9425438121158273,-0.20840709385311887,-0.6602789427936412,0.046531186186099326,-0.39311328046529864
-261.056397290933,-0.5603427034791195,-0.269293106244096,-0.9194266369368117,-0.5366784507433286,0.00758455003844687,-0.2400877658466525
-261.0565330915997,-0.5374952834708422,-0.3825841543807068,-0.6266314098624297,-0.6914666533266169,0.37799269299205945,-0.17183550700686287
